person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
20,74998,MORTGAGE,0.0,MEDICAL,A,3823,7.76,0.05,N,2,0
38,32161,MORTGAGE,,MEDICAL,A,7000,7.2,0.22,N,12,0
22,115095,RENT,0.0,EDUCATION,A,12059,7.65,0.1,N,2,0
35,42207,MORTGAGE,7.628850925332435,PERSONAL,D,7527,16.2,0.18,N,11,0
26,33035,RENT,2.7860402162631472,EDUCATION,B,6718,10.56,0.2,N,6,0
20,75783,MORTGAGE,2.8042776545802575,EDUCATION,A,6019,6.9,0.08,N,2,0
23,131162,RENT,1.1666430599883555,EDUCATION,C,5038,14.16,0.04,N,2,0
35,68119,RENT,6.240522757912887,MEDICAL,C,4850,13.65,0.07,N,9,0
57,108362,RENT,8.96331792575679,PERSONAL,A,14204,6.97,0.13,N,13,0
29,136236,RENT,2.321693115934388,MEDICAL,A,17716,6.86,0.13,N,7,0
55,32629,MORTGAGE,14.37492535102161,DEBTCONSOLIDATION,C,9499,12.68,0.29,N,26,0
20,90772,OTHER,0.9468016277953275,MEDICAL,A,16410,8.46,0.18,N,2,0
20,23437,RENT,0.5990646835197891,MEDICAL,C,22128,12.93,0.94,N,2,1
27,68438,RENT,4.5787197678197336,MEDICAL,A,8652,6.77,0.13,N,5,0
29,52092,RENT,0.5332368735946735,MEDICAL,B,6979,9.71,0.13,N,8,1
35,107325,MORTGAGE,10.163907611139742,EDUCATION,A,7072,5.91,0.07,N,10,0
24,103232,RENT,0.0,MEDICAL,C,12244,15.26,0.12,N,2,0
33,74115,OWN,5.837096150922576,DEBTCONSOLIDATION,G,30558,22.57,0.41,N,9,0
27,63840,MORTGAGE,2.3796786741526903,PERSONAL,B,3441,9.79,0.05,N,3,0
44,71653,MORTGAGE,9.33158601867517,DEBTCONSOLIDATION,A,27251,7.22,0.38,N,15,0
31,56048,MORTGAGE,8.741315204198745,EDUCATION,A,6801,6.49,0.12,N,8,0
67,52383,MORTGAGE,22.487059785850526,VENTURE,D,8233,16.15,0.16,Y,18,0
28,119780,MORTGAGE,0.23821420405845561,MEDICAL,C,13512,13.38,0.11,N,6,0
43,127974,MORTGAGE,11.326164288617523,PERSONAL,A,28365,8.39,0.22,N,16,0
47,50115,MORTGAGE,17.719125549006407,HOMEIMPROVEMENT,E,1000,17.94,0.02,N,15,0
20,61740,MORTGAGE,0.0,DEBTCONSOLIDATION,B,6049,10.79,0.1,N,2,0
37,56664,MORTGAGE,8.557698532286318,EDUCATION,A,23411,7.51,0.41,Y,10,0
20,22327,OWN,0.059667794936140606,MEDICAL,B,2155,9.81,0.1,N,2,0
27,45024,OWN,0.9239178986205279,EDUCATION,B,4601,10.79,0.1,N,5,0
20,130592,MORTGAGE,0.0,EDUCATION,C,9561,13.44,0.07,N,2,0
44,35868,RENT,11.744718957402272,EDUCATION,B,5737,11.3,0.16,N,12,0
24,173338,RENT,1.4150741505358555,MEDICAL,D,9763,16.32,0.06,N,3,0
20,103225,MORTGAGE,0.740267949835549,MEDICAL,C,11854,13.12,0.11,N,2,0
32,67563,RENT,2.609924667149929,VENTURE,C,9102,14.21,0.13,N,6,0
46,73752,RENT,14.451535834208448,VENTURE,A,15995,,0.22,Y,16,0
20,32713,RENT,0.24162330101193963,DEBTCONSOLIDATION,E,18902,18.08,0.58,N,2,1
39,46822,MORTGAGE,9.895712444786945,EDUCATION,B,18730,11.26,0.4,N,8,0
20,119703,MORTGAGE,1.1716365459432923,EDUCATION,D,5206,16.69,0.04,N,2,0
47,38638,RENT,0.28504742670248273,PERSONAL,A,18499,6.78,0.48,N,13,0
34,97112,RENT,9.015217390211404,PERSONAL,F,28288,19.92,0.29,Y,11,0
20,25403,MORTGAGE,0.8008555878762028,EDUCATION,C,12166,13.6,0.48,N,2,1
38,28029,OWN,12.237423450448926,DEBTCONSOLIDATION,D,9529,15.72,0.34,N,11,0
25,154162,RENT,0.0,MEDICAL,A,9968,7.24,0.06,N,4,0
21,53824,RENT,3.38157967377409,MEDICAL,B,4017,9.86,0.07,N,3,0
24,40288,MORTGAGE,2.403842543406574,VENTURE,A,13091,7.64,0.32,N,3,0
37,114634,MORTGAGE,11.688310357618988,MEDICAL,A,7042,7.68,0.06,N,7,1
21,107495,MORTGAGE,0.7996808115633827,VENTURE,A,29200,6.35,0.27,N,2,0
20,89896,MORTGAGE,0.9766437353620686,VENTURE,E,17557,18.19,0.2,N,2,0
25,39598,MORTGAGE,3.4741302157495118,MEDICAL,C,13957,13.05,0.35,Y,4,1
45,46267,RENT,6.160286235018775,HOMEIMPROVEMENT,A,11926,7.72,0.26,N,9,0
44,64305,RENT,10.781571690039305,MEDICAL,E,2115,18.96,0.03,N,16,0
24,79373,MORTGAGE,,PERSONAL,C,18408,14.08,0.23,N,4,0
24,40959,MORTGAGE,1.421272544036142,MEDICAL,D,7069,15.7,0.17,N,4,0
24,59510,MORTGAGE,5.892055887086455,VENTURE,D,9109,16.43,0.15,Y,2,0
23,62759,OWN,1.5861700556803537,MEDICAL,C,10648,12.3,0.17,N,4,0
24,109943,MORTGAGE,0.245871818977082,DEBTCONSOLIDATION,A,25558,8.57,0.23,N,4,0
32,82039,MORTGAGE,3.2326181181749885,DEBTCONSOLIDATION,G,20006,21.94,0.24,Y,7,0
45,23653,RENT,11.908039311008414,EDUCATION,A,2538,6.42,0.11,N,8,0
21,48170,RENT,3.7779335259335753,EDUCATION,C,5813,12.95,0.12,N,2,0
22,32505,MORTGAGE,1.230083280741599,HOMEIMPROVEMENT,C,21790,14.66,0.67,N,2,0
33,74046,RENT,6.101539662453399,DEBTCONSOLIDATION,A,9267,8.01,0.13,N,7,0
37,90015,RENT,,VENTURE,B,4392,11.93,0.05,N,16,0
20,57288,OWN,3.3346323418641433,VENTURE,B,11297,10.74,0.2,N,2,0
51,46748,MORTGAGE,18.427488185395877,DEBTCONSOLIDATION,A,12357,,0.26,N,25,0
20,56277,RENT,2.1235445206264023,EDUCATION,A,4315,7.21,0.08,N,3,0
26,60773,MORTGAGE,5.891290336708352,PERSONAL,D,13795,14.95,0.23,N,6,0
20,38099,RENT,1.436277347505205,VENTURE,A,2774,7.79,0.07,N,2,0
20,27714,RENT,2.886070175485251,DEBTCONSOLIDATION,D,21180,16.06,0.76,N,2,1
20,17543,MORTGAGE,0.0,EDUCATION,B,15549,10.9,0.89,N,2,1
42,108765,MORTGAGE,3.1617467768742022,PERSONAL,B,16507,11.17,0.15,N,12,1
30,71182,RENT,6.027783195528383,VENTURE,C,9774,13.82,0.14,N,11,0
43,66130,RENT,14.09751246749953,DEBTCONSOLIDATION,B,19439,10.42,0.29,N,12,0
28,108647,RENT,0.9335466333703177,PERSONAL,B,12165,10.46,0.11,N,6,0
42,27159,OTHER,6.031141259054449,DEBTCONSOLIDATION,A,19517,7.89,0.72,N,12,1
28,20856,MORTGAGE,7.950695376520969,DEBTCONSOLIDATION,B,10572,9.33,0.51,N,4,0
20,66924,RENT,0.658074318900929,VENTURE,B,20175,,0.3,N,4,0
35,63659,RENT,10.516655622734039,EDUCATION,A,6527,9.18,0.1,N,12,0
29,20905,MORTGAGE,4.37245764653164,PERSONAL,B,5674,10.12,0.27,N,3,0
27,66021,MORTGAGE,,DEBTCONSOLIDATION,B,11658,11.04,0.18,N,4,0
22,43472,MORTGAGE,0.28461239168170827,EDUCATION,C,7121,13.18,0.16,N,2,0
37,34755,RENT,,VENTURE,B,10190,10.34,0.29,N,7,0
20,45099,OWN,1.1062086364388795,EDUCATION,D,2516,14.26,0.06,N,2,0
37,14145,RENT,10.01531041614873,EDUCATION,B,13965,11.0,0.99,N,6,1
31,39133,RENT,2.7995114061721593,PERSONAL,D,19003,15.57,0.49,N,6,0
37,36777,RENT,7.9520278003368094,PERSONAL,B,6995,8.87,0.19,N,6,0
32,73600,MORTGAGE,4.7642334079651505,PERSONAL,B,12729,9.38,0.17,N,9,0
44,49660,OWN,14.607888472952167,DEBTCONSOLIDATION,B,15582,10.59,0.31,N,9,0
34,76985,MORTGAGE,7.121663389266423,EDUCATION,B,7567,9.95,0.1,N,12,0
31,13329,MORTGAGE,4.159573363482938,EDUCATION,D,3792,15.35,0.28,N,5,0
20,34149,RENT,0.0,DEBTCONSOLIDATION,A,11101,,0.33,N,2,0
44,73555,RENT,2.2602325300194366,VENTURE,A,14676,5.0,0.2,N,18,0
20,45712,MORTGAGE,0.0,MEDICAL,C,5227,12.21,0.11,N,2,0
20,86249,MORTGAGE,2.3889274478813505,DEBTCONSOLIDATION,B,17864,11.01,0.21,N,2,0
38,20079,MORTGAGE,5.380501359791007,HOMEIMPROVEMENT,A,12673,7.91,0.63,N,7,1
30,80992,RENT,4.422117530485965,PERSONAL,B,6672,,0.08,N,5,0
20,38119,RENT,1.6647343947995543,DEBTCONSOLIDATION,B,22582,10.99,0.59,N,2,0
24,36137,RENT,0.024376997508499643,MEDICAL,B,7486,10.85,0.21,N,2,0
44,93440,OWN,11.5234154286353,MEDICAL,C,2481,,0.03,N,11,0
31,102646,MORTGAGE,7.92988199385764,DEBTCONSOLIDATION,B,16174,10.98,0.16,N,7,1
30,95710,RENT,7.8471776388362375,PERSONAL,C,5772,13.53,0.06,N,9,0
23,166250,RENT,0.9986897485751065,MEDICAL,C,8116,14.73,0.05,N,4,0
39,108742,RENT,8.735304023601719,VENTURE,C,7256,13.93,0.07,N,13,0
29,34979,RENT,2.135065609553849,PERSONAL,A,16013,7.96,0.46,N,4,0
36,58565,MORTGAGE,5.130434437881977,MEDICAL,B,11583,10.1,0.2,N,11,0
22,44439,OWN,3.4220281361539353,PERSONAL,B,4791,10.53,0.11,N,3,0
57,165379,MORTGAGE,8.000905422776803,EDUCATION,D,4678,15.09,0.03,N,10,0
46,99476,RENT,15.529028249277493,MEDICAL,C,4260,12.29,0.04,N,18,0
31,48830,MORTGAGE,1.7539253410648397,PERSONAL,B,7675,9.13,0.16,N,10,0
33,87802,MORTGAGE,8.149508421330193,EDUCATION,F,17313,20.32,0.2,N,10,0
24,27509,RENT,2.453629117706124,MEDICAL,B,8819,11.59,0.32,N,2,0
37,62171,MORTGAGE,10.249847411919019,DEBTCONSOLIDATION,C,21289,13.85,0.34,N,12,0
20,32342,MORTGAGE,3.9589232936534033,PERSONAL,C,9685,14.19,0.3,Y,2,1
50,21402,RENT,17.952834299355814,VENTURE,D,3896,15.31,0.18,N,25,0
37,83407,MORTGAGE,11.486444688111064,MEDICAL,F,3199,20.74,0.04,N,7,0
21,89297,MORTGAGE,2.4988960746325173,MEDICAL,B,17437,12.13,0.2,N,2,0
50,69665,MORTGAGE,9.639354973034262,PERSONAL,A,13437,8.14,0.19,N,26,0
55,48989,RENT,20.104966194614796,EDUCATION,B,5955,10.2,0.12,N,20,1
34,26997,RENT,4.8236309062676135,VENTURE,D,3678,14.65,0.14,N,8,0
22,28602,RENT,1.9397897547560659,VENTURE,C,5583,12.45,0.2,N,3,0
30,31789,MORTGAGE,3.159630374377755,VENTURE,B,14223,11.03,0.45,N,8,0
36,47642,RENT,11.999633032376122,EDUCATION,A,16962,7.68,0.36,N,11,0
33,97919,MORTGAGE,7.121892567699893,EDUCATION,B,3377,11.94,0.03,N,8,0
21,97073,MORTGAGE,3.3781512783421177,HOMEIMPROVEMENT,B,4864,10.55,0.05,N,2,0
35,21879,RENT,1.1512584915148607,HOMEIMPROVEMENT,A,24057,6.31,1.1,N,11,1
43,37001,MORTGAGE,18.172319619867498,VENTURE,C,14413,,0.39,N,17,0
20,36457,RENT,0.0,DEBTCONSOLIDATION,A,4660,7.53,0.13,N,2,0
20,13462,RENT,2.8868397981288925,PERSONAL,B,6254,10.19,0.46,N,2,0
24,73966,RENT,3.7017246725626562,EDUCATION,A,20599,7.5,0.28,N,2,0
28,47316,OWN,6.875688465418878,MEDICAL,D,7216,16.3,0.15,N,5,0
39,50907,MORTGAGE,16.741847389048353,MEDICAL,C,7751,,0.15,N,10,0
43,113576,RENT,,PERSONAL,B,7632,9.96,0.07,N,10,0
22,56872,OWN,2.6238660091845922,PERSONAL,B,7713,11.51,0.14,N,2,0
32,42748,MORTGAGE,6.905179197710468,HOMEIMPROVEMENT,A,15045,8.79,0.35,N,9,0
43,74209,RENT,17.03361968364477,DEBTCONSOLIDATION,F,11367,19.48,0.15,Y,11,1
58,96991,RENT,,DEBTCONSOLIDATION,C,14943,12.48,0.15,Y,18,1
32,63771,RENT,3.5482604636024444,HOMEIMPROVEMENT,C,6426,14.11,0.1,N,7,0
32,79146,MORTGAGE,1.811890832963622,DEBTCONSOLIDATION,A,1810,9.12,0.02,N,6,0
34,50007,MORTGAGE,7.230037727108961,MEDICAL,A,6979,7.68,0.14,N,8,0
27,51791,RENT,7.231413399953847,MEDICAL,B,8332,10.59,0.16,N,6,0
31,57650,RENT,4.188832265748044,PERSONAL,A,12233,6.93,0.21,N,8,0
20,35802,RENT,0.0,PERSONAL,C,7993,14.31,0.22,N,2,0
24,39638,RENT,2.714891578999781,VENTURE,B,4982,10.26,0.13,N,2,0
35,115593,MORTGAGE,,DEBTCONSOLIDATION,B,3041,11.76,0.03,N,8,0
22,163468,RENT,2.816226931588547,HOMEIMPROVEMENT,A,30481,7.79,0.19,N,2,0
40,130054,MORTGAGE,12.207575157315574,PERSONAL,G,15420,22.71,0.12,Y,9,0
20,26165,OWN,3.405771458855037,VENTURE,E,11205,17.84,0.43,Y,2,0
39,24811,RENT,9.241778904642116,DEBTCONSOLIDATION,A,10104,,0.41,N,15,0
39,28144,RENT,11.214812433706607,EDUCATION,B,6982,10.01,0.25,Y,10,0
59,58332,RENT,9.673034778901222,EDUCATION,B,8734,10.43,0.15,N,16,0
26,12000,RENT,5.106379070582221,DEBTCONSOLIDATION,A,5244,8.38,0.44,N,4,0
30,39189,MORTGAGE,11.25167493048291,DEBTCONSOLIDATION,D,9681,16.66,0.25,Y,5,1
49,117466,MORTGAGE,2.9794215871778156,VENTURE,C,14242,,0.12,Y,22,0
46,92998,RENT,20.393322705437463,DEBTCONSOLIDATION,E,8406,16.83,0.09,Y,12,0
42,40945,RENT,9.672842903050332,MEDICAL,D,2384,15.42,0.06,N,12,0
33,42687,RENT,2.490931068485738,PERSONAL,C,12621,13.62,0.3,N,11,0
48,74012,RENT,20.632315445198902,PERSONAL,C,11184,13.69,0.15,N,12,0
66,90617,MORTGAGE,19.794469552289502,EDUCATION,D,16001,17.47,0.18,N,35,0
36,40407,RENT,6.749879904030962,MEDICAL,C,9019,14.64,0.22,N,8,1
30,47624,MORTGAGE,1.0641392923902535,HOMEIMPROVEMENT,A,15062,8.14,0.32,N,8,0
38,39683,MORTGAGE,5.585236668961381,EDUCATION,B,3098,,0.08,N,11,0
32,26049,RENT,7.36760009214286,EDUCATION,B,5007,10.73,0.19,N,5,0
27,48008,MORTGAGE,1.9844306662068303,VENTURE,F,7900,20.91,0.16,Y,5,0
40,46038,OWN,12.861737703946593,EDUCATION,B,9706,11.55,0.21,N,11,0
25,27082,RENT,0.5479169501289731,HOMEIMPROVEMENT,A,15622,6.71,0.58,N,3,1
36,77291,RENT,3.8906893380968968,EDUCATION,A,11204,8.21,0.14,N,6,0
20,70673,RENT,1.9356255317737108,PERSONAL,D,5340,16.48,0.08,N,2,0
51,79431,MORTGAGE,11.145858399983778,MEDICAL,E,13015,18.09,0.16,Y,23,0
23,35509,RENT,,DEBTCONSOLIDATION,C,6256,14.54,0.18,N,2,0
20,18197,OWN,0.0,PERSONAL,A,7548,,0.41,N,2,1
46,70054,MORTGAGE,8.924657258535456,VENTURE,A,13457,9.24,0.19,Y,9,0
49,37599,MORTGAGE,18.475473772781168,HOMEIMPROVEMENT,B,5942,11.55,0.16,N,13,0
33,33194,RENT,6.958506866856718,EDUCATION,G,13177,,0.4,Y,4,1
29,27136,MORTGAGE,2.401236869126521,PERSONAL,D,3267,15.66,0.12,Y,3,0
27,46563,RENT,4.4306626867538785,HOMEIMPROVEMENT,D,5403,15.97,0.12,Y,4,0
33,128995,RENT,3.730794888117416,PERSONAL,B,5127,9.9,0.04,N,10,0
29,41027,OWN,0.0,DEBTCONSOLIDATION,D,6538,15.82,0.16,N,6,0
28,29750,RENT,3.777812080557658,EDUCATION,A,6449,8.16,0.22,N,7,0
22,77541,OWN,2.7559543122539942,EDUCATION,A,5233,6.93,0.07,N,5,0
20,59578,RENT,0.7180282789035842,EDUCATION,D,8231,16.75,0.14,N,2,0
31,16888,OTHER,1.2619495230853301,HOMEIMPROVEMENT,A,2860,7.3,0.17,N,8,0
32,77986,MORTGAGE,4.6606876740412195,HOMEIMPROVEMENT,C,2834,14.37,0.04,Y,13,0
23,174670,MORTGAGE,1.7872972893853207,MEDICAL,C,12016,14.59,0.07,N,2,0
24,12961,RENT,3.4843650462948195,MEDICAL,A,4308,6.7,0.33,N,4,0
32,27456,RENT,11.401515360064696,EDUCATION,A,7068,5.81,0.26,N,7,0
22,12000,MORTGAGE,0.054794056247854384,MEDICAL,A,9841,7.63,0.82,N,2,1
42,51978,MORTGAGE,7.03856398797447,MEDICAL,C,22515,13.71,0.43,N,7,0
36,93406,RENT,4.993929854636058,DEBTCONSOLIDATION,A,9497,6.52,0.1,N,5,1
23,57412,RENT,1.4953435127872365,DEBTCONSOLIDATION,B,17380,11.83,0.3,Y,4,1
35,116494,RENT,7.746572420693238,DEBTCONSOLIDATION,C,11066,13.21,0.09,N,13,0
22,85545,RENT,2.417543735521825,PERSONAL,A,26024,8.01,0.3,N,2,0
39,138161,RENT,11.397244410766339,DEBTCONSOLIDATION,A,16344,6.91,0.12,N,14,0
22,102551,MORTGAGE,1.9546345520767114,DEBTCONSOLIDATION,B,9733,9.31,0.09,N,4,0
29,43407,RENT,5.296324540636437,VENTURE,A,13267,8.43,0.31,N,5,0
31,56201,RENT,1.9074350008964855,MEDICAL,B,8174,9.76,0.15,N,5,0
48,33598,OWN,16.799448793985146,MEDICAL,E,8125,19.13,0.24,N,23,0
23,47721,RENT,2.7818563703822123,PERSONAL,A,25296,6.84,0.53,N,4,0
22,56050,MORTGAGE,1.9578943370804531,HOMEIMPROVEMENT,D,4412,15.82,0.08,Y,2,0
20,51704,MORTGAGE,2.3246725258962804,PERSONAL,B,9181,10.37,0.18,N,2,0
53,113350,MORTGAGE,9.074868216234943,HOMEIMPROVEMENT,C,11699,13.48,0.1,N,27,0
30,45179,MORTGAGE,0.0,EDUCATION,D,7209,15.49,0.16,N,7,0
43,32446,MORTGAGE,14.843644544578073,DEBTCONSOLIDATION,B,12081,11.08,0.37,N,11,0
24,33580,RENT,2.1844096745284993,DEBTCONSOLIDATION,A,8142,8.25,0.24,N,3,0
25,77676,MORTGAGE,0.525162445913798,PERSONAL,A,13151,8.48,0.17,N,3,0
29,25041,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4600,13.14,0.18,N,5,0
30,48501,RENT,5.803540261262741,PERSONAL,A,6144,6.6,0.13,N,6,0
37,112434,RENT,3.4164907938677422,MEDICAL,B,5611,,0.05,N,11,0
30,63635,MORTGAGE,0.46638077905473985,MEDICAL,B,3474,10.8,0.05,Y,4,0
26,51998,MORTGAGE,2.1581820776628735,VENTURE,A,18492,7.8,0.36,N,3,0
54,53116,RENT,11.817905817789523,HOMEIMPROVEMENT,C,6823,14.73,0.13,N,26,0
22,30752,OWN,3.212321258235559,EDUCATION,C,15790,13.59,0.51,N,2,0
23,33812,MORTGAGE,2.608803405944264,PERSONAL,B,7107,12.18,0.21,N,3,0
22,48661,OWN,0.8148839862161816,DEBTCONSOLIDATION,B,9981,11.2,0.21,N,3,1
38,62893,OWN,5.39948733926051,EDUCATION,A,23553,8.23,0.37,N,8,0
35,91261,RENT,3.204294250556622,EDUCATION,B,15937,10.57,0.17,N,11,0
28,57005,MORTGAGE,1.3895236405996838,MEDICAL,C,15989,13.25,0.28,N,6,0
21,114008,MORTGAGE,0.8243364404096949,MEDICAL,B,8079,10.01,0.07,N,2,0
31,130987,MORTGAGE,8.937965403131493,EDUCATION,E,4206,18.65,0.03,N,2,0
40,83901,MORTGAGE,7.124942567853151,EDUCATION,A,5090,8.2,0.06,N,10,0
49,106270,RENT,18.41576942232994,EDUCATION,G,8107,22.34,0.08,N,17,0
24,31417,RENT,3.472481333899509,PERSONAL,C,20552,,0.65,N,4,0
28,28794,RENT,8.691536330866981,PERSONAL,C,12013,12.68,0.42,N,3,0
35,72033,MORTGAGE,2.3799992816290736,PERSONAL,B,16536,10.91,0.23,N,5,0
26,25908,MORTGAGE,1.1568196055395203,VENTURE,B,11720,9.65,0.45,N,5,0
20,46179,RENT,0.6143255648896512,HOMEIMPROVEMENT,C,6784,13.82,0.15,N,2,0
28,82797,MORTGAGE,3.314416128603419,DEBTCONSOLIDATION,C,6831,13.73,0.08,Y,5,0
20,117872,MORTGAGE,0.0,HOMEIMPROVEMENT,B,11490,10.39,0.1,Y,2,0
41,47107,RENT,10.33228185073104,VENTURE,A,24087,,0.51,N,7,0
27,37893,RENT,3.387948153349929,DEBTCONSOLIDATION,C,8160,14.77,0.22,N,6,1
29,64618,RENT,1.045081431301098,DEBTCONSOLIDATION,D,9776,14.31,0.15,Y,5,0
23,30017,OWN,3.2327308068357437,MEDICAL,B,4524,9.31,0.15,N,2,0
30,49251,MORTGAGE,3.963999175796404,EDUCATION,B,13268,10.97,0.27,N,5,0
45,53938,RENT,15.761955350957866,PERSONAL,D,7943,17.35,0.15,N,16,0
42,53348,RENT,4.46489932328702,EDUCATION,C,10640,,0.2,N,11,0
20,56878,MORTGAGE,1.6647227088391905,MEDICAL,B,6893,10.84,0.12,N,2,0
20,34235,MORTGAGE,0.9070451505401933,VENTURE,A,16155,6.1,0.47,N,2,0
28,36321,MORTGAGE,,PERSONAL,C,14421,12.02,0.4,N,3,0
27,35921,RENT,2.8094122074409715,HOMEIMPROVEMENT,B,4821,12.15,0.13,N,3,0
26,22224,RENT,4.723362785961723,PERSONAL,A,4211,7.81,0.19,N,3,0
24,65382,OWN,1.1760135024220661,PERSONAL,B,8758,9.27,0.13,N,2,0
20,88615,RENT,1.185621808586149,MEDICAL,A,6354,7.33,0.07,N,2,0
60,83949,RENT,9.035931790616974,PERSONAL,B,11616,9.88,0.14,N,20,0
53,46893,MORTGAGE,20.070861809057686,VENTURE,B,13601,10.16,0.29,N,23,0
26,34680,OWN,3.433992686109668,DEBTCONSOLIDATION,C,26434,13.25,0.76,N,3,0
31,81582,MORTGAGE,4.373809893267098,VENTURE,A,8566,7.67,0.1,N,7,0
41,76988,MORTGAGE,1.492107999834932,VENTURE,A,3675,7.86,0.05,N,16,0
31,61058,RENT,7.562370505914471,VENTURE,B,7055,9.95,0.12,N,9,0
25,141403,RENT,0.0,DEBTCONSOLIDATION,A,3581,6.91,0.03,N,2,0
20,53394,RENT,0.0,HOMEIMPROVEMENT,C,6025,13.82,0.11,N,2,1
30,47037,MORTGAGE,6.863380251955297,MEDICAL,E,10708,17.98,0.23,Y,7,1
20,43481,RENT,,VENTURE,C,9084,12.97,0.21,N,2,0
44,22960,MORTGAGE,4.36218733732685,PERSONAL,A,12801,7.58,0.56,N,9,0
30,77943,RENT,6.564690405653901,HOMEIMPROVEMENT,A,7106,7.52,0.09,N,4,0
36,51122,MORTGAGE,3.7394444828409696,VENTURE,A,3214,7.14,0.06,N,14,0
27,71715,MORTGAGE,2.9083431997851923,EDUCATION,A,22601,8.34,0.32,N,5,0
39,149198,MORTGAGE,2.781011427270115,MEDICAL,A,7623,7.9,0.05,N,9,0
24,43699,RENT,3.372939909995137,VENTURE,A,1504,9.11,0.03,N,6,0
33,14974,MORTGAGE,6.852812442134377,VENTURE,D,10085,15.8,0.67,N,7,1
26,70586,RENT,5.379232420116151,EDUCATION,D,11309,16.56,0.16,Y,3,0
28,59383,MORTGAGE,4.756275628796279,EDUCATION,B,3014,11.67,0.05,Y,5,0
41,36212,MORTGAGE,0.0,PERSONAL,A,8665,6.79,0.24,N,12,0
23,67406,RENT,0.9026521806191425,HOMEIMPROVEMENT,C,11479,13.21,0.17,N,2,0
34,83479,MORTGAGE,3.087453959705508,HOMEIMPROVEMENT,A,15742,8.48,0.19,N,8,0
46,32188,MORTGAGE,22.352868950248265,PERSONAL,A,17114,8.04,0.53,N,12,0
40,45902,MORTGAGE,4.371836451366439,DEBTCONSOLIDATION,A,12515,7.48,0.27,N,15,0
24,122053,MORTGAGE,2.6438296275676363,MEDICAL,B,15336,9.39,0.13,N,2,0
35,36428,RENT,2.6760904920874173,PERSONAL,B,15684,9.46,0.43,N,11,0
20,56199,RENT,0.0,EDUCATION,A,11149,7.14,0.2,N,2,0
41,12791,RENT,10.299166089704872,PERSONAL,A,19346,6.86,1.51,N,10,1
66,23980,OWN,25.694937554681026,HOMEIMPROVEMENT,D,18446,,0.77,Y,23,0
33,59079,RENT,10.684079277670497,DEBTCONSOLIDATION,B,1158,9.03,0.02,N,11,0
47,106446,MORTGAGE,14.279185660519992,VENTURE,A,2986,6.41,0.03,N,18,0
20,25613,MORTGAGE,0.4445284516570261,DEBTCONSOLIDATION,B,11085,9.8,0.43,N,2,1
21,56444,MORTGAGE,1.2528086671369432,HOMEIMPROVEMENT,A,9001,7.59,0.16,N,2,0
27,44062,RENT,4.076334507992367,MEDICAL,B,5290,,0.12,N,6,0
28,91509,RENT,4.2481085377768455,DEBTCONSOLIDATION,A,11015,7.55,0.12,N,4,0
33,27728,RENT,4.716197768970611,MEDICAL,B,18383,10.51,0.66,Y,7,0
24,68633,RENT,3.1846871936658006,DEBTCONSOLIDATION,B,7093,9.14,0.1,N,4,0
31,37815,RENT,5.08777874058244,EDUCATION,C,8119,14.35,0.21,N,6,0
41,61247,RENT,15.125146857862637,EDUCATION,A,11274,8.09,0.18,N,17,0
35,56269,MORTGAGE,7.93238237874894,PERSONAL,B,12581,10.53,0.22,N,10,0
26,47170,RENT,4.9688095872762545,EDUCATION,E,11987,18.08,0.25,N,5,0
38,70459,RENT,7.497180781132952,EDUCATION,C,2706,14.59,0.04,N,7,0
26,55492,RENT,,VENTURE,E,22076,17.69,0.4,Y,4,1
31,50360,RENT,9.472204627665013,DEBTCONSOLIDATION,D,13195,16.78,0.26,Y,5,0
40,44532,RENT,10.368930924406172,MEDICAL,B,31298,9.81,0.7,Y,15,0
28,56538,RENT,7.6345507279744504,DEBTCONSOLIDATION,A,13106,8.55,0.23,N,5,0
20,61213,MORTGAGE,2.7995017091167895,DEBTCONSOLIDATION,C,6414,13.87,0.1,N,2,1
30,31444,RENT,1.1685562941963719,PERSONAL,C,9772,14.22,0.31,N,6,0
40,44702,OWN,10.22037427038945,PERSONAL,B,6453,10.67,0.14,N,17,0
42,30322,RENT,2.2973121904466423,EDUCATION,C,15938,13.86,0.53,N,9,0
20,53002,OWN,2.109154608123331,MEDICAL,B,12946,10.52,0.24,N,2,0
38,39113,MORTGAGE,12.148580298828637,MEDICAL,B,13278,9.69,0.34,N,11,0
27,82779,MORTGAGE,1.52758621446872,EDUCATION,B,3636,11.38,0.04,N,2,0
48,78432,OWN,6.732328140022503,VENTURE,A,22067,7.29,0.28,N,19,0
20,32613,RENT,0.0,MEDICAL,D,13910,16.08,0.43,N,2,1
37,54107,RENT,8.284030862314811,PERSONAL,D,1443,14.73,0.03,N,13,0
26,76971,RENT,2.3201951554613505,PERSONAL,B,9836,10.36,0.13,N,5,0
24,49196,RENT,2.4439584587210303,HOMEIMPROVEMENT,A,13673,7.82,0.28,N,3,0
41,36296,RENT,7.429167993938598,EDUCATION,A,10121,8.88,0.28,N,9,0
43,29708,MORTGAGE,4.737064208449031,EDUCATION,A,19310,7.45,0.65,N,9,0
20,86668,RENT,,VENTURE,A,6671,7.23,0.08,N,2,1
